Open,Close,High,Low,Volume,Date
7267.9,7250.5,7321.9,7240.8,159,766,330.00,08/13/20
7250.3,7296,7317.9,7225.7,219,850,307.00,08/12/20
7104,7263.5,7290.1,7104,271,632,252.00,08/11/20
7004.4,7053.9,7053.9,6957,208,030,762.00,08/10/20
6929.1,6950.5,6961.8,6876.7,184,150,997.00,08/07/20
7022.1,6957.9,7046.1,6917,205,847,273.00,08/06/20
7073.2,7039.7,7123.5,7027.7,208,795,890.00,08/05/20
7003,7021.6,7064.8,6955.4,225,241,997.00,08/04/20
6867.4,6975,6983.3,6788.9,282,337,314.00,08/03/20
7025.2,6877.4,7049.5,6877.4,312,298,146.00,07/31/20
7192.3,6996.6,7192.7,6924.7,324,376,465.00,07/30/20
7247.6,7206.2,7260.2,7171.3,210,361,733.00,07/29/20
7191.9,7246.4,7257.3,7170.6,162,297,171.00,07/28/20
7267.8,7170.6,7268,7141.3,232,707,550.00,07/27/20
7301.8,7294.7,7322.7,7241.1,183,906,106.00,07/24/20
7434.7,7384.9,7442.2,7357.2,167,589,002.00,07/23/20
7474.7,7390.1,7498.6,7368.2,192,701,162.00,07/22/20
7554.2,7494.5,7654.8,7473.5,300,453,070.00,07/21/20
7442.5,7478,7495.5,7365.1,148,683,051.00,07/20/20
7474.1,7440.4,7485,7395.8,196,831,932.00,07/17/20
7438.8,7474.7,7498,7425.3,178,623,856.00,07/16/20
7416.1,7487.6,7529.6,7317.6,262,957,891.00,07/15/20
7344.4,7352,7352,7268.4,201,386,910.00,07/14/20
7403.2,7426.9,7452.1,7345.9,179,024,242.00,07/13/20
7198.4,7321.1,7324.3,7183.2,182,314,541.00,07/10/20
7369.9,7236.9,7383.5,7221.1,176,465,593.00,07/09/20
7361,7326.4,7382.7,7307.4,213,489,269.00,07/08/20
7491.5,7447.4,7511.3,7441.3,191,351,118.00,07/07/20
7566.5,7556.2,7632.3,7517.3,253,508,328.00,07/06/20
7510.3,7403.5,7520.6,7374.9,181,466,957.00,07/03/20
7292.7,7498.6,7538.2,7292.7,310,243,580.00,07/02/20
7245.6,7227.4,7283.9,7127.1,194,032,052.00,07/01/20
7270.6,7231.4,7307.5,7173,233,654,683.00,06/30/20
7160.1,7278.1,7318.3,7146.3,216,619,376.00,06/29/20
7324.5,7178.4,7344.9,7172.1,215,724,328.00,06/26/20
7176.4,7270.3,7295.8,7077.8,267,871,655.00,06/25/20
7403.9,7195.5,7440.9,7195.5,248,464,391.00,06/24/20
7408.8,7438.4,7495.1,7366.6,260,896,378.00,06/23/20
7371.6,7345.7,7426.9,7300.7,220,420,484.00,06/22/20
7444.2,7414.2,7502.1,7401,634,635,171.00,06/19/20
7436.4,7390.2,7495.2,7318.1,326,763,220.00,06/18/20
7458.1,7478.7,7552.5,7402.5,333,500,573.00,06/17/20
7420.8,7495.3,7599.3,7349.7,388,212,634.00,06/16/20
7116.9,7259.3,7309.4,7062.9,329,041,940.00,06/15/20
7232.2,7292.7,7425.3,7205,370,125,135.00,06/12/20
7486.5,7278,7486.5,7278,456,667,782.00,06/11/20
7779.8,7663.9,7861,7649.4,355,564,622.00,06/10/20
7878.2,7752.3,7914.7,7683.2,453,061,868.00,06/09/20
7813.1,7896.1,7992.7,7796.6,557,213,274.00,06/08/20
7672,7872.6,7890.4,7664.1,573,283,948.00,06/05/20
7567.7,7566.8,7669.2,7516,514,858,007.00,06/04/20
7487.3,7626.4,7629.7,7448.9,445,036,446.00,06/03/20
7264,7408.1,7445.3,7236.9,402,947,085.00,06/02/20
7228.7,7221.4,7276,7160.1,291,929,577.00,06/01/20
7164.3,7096.5,7201.8,7096.5,903,979,937.00,05/29/20
7237.3,7224.1,7244.5,7141.4,375,466,584.00,05/28/20
7034,7174.5,7229,7030.2,501,006,637.00,05/27/20
6940.6,7003.9,7023.8,6917.1,383,729,065.00,05/26/20
6766.6,6856.8,6856.8,6725.2,187,072,830.00,05/25/20
6618.2,6697.5,6751.8,6585.7,292,688,331.00,05/22/20
6612.7,6686.1,6773.4,6579.9,258,583,108.00,05/21/20
6593.4,6683.6,6697.1,6499.1,341,451,830.00,05/20/20
6864.2,6609.1,6872.6,6555.6,501,358,301.00,05/19/20
6583.1,6779.3,6790.2,6558.1,203,486,554.00,05/18/20
6594.4,6474.9,6624.3,6466,203,854,402.00,05/15/20
6569.7,6545.6,6609,6421.4,258,952,854.00,05/14/20
6694,6631.4,6728.2,6631.4,245,673,601.00,05/13/20
6672.7,6762.7,6795.1,6663.2,172,853,620.00,05/12/20
6830.9,6672.2,6854.7,6651.7,217,443,267.00,05/11/20
6790.7,6783.1,6807.4,6715.4,128,578,266.00,05/08/20
6714.9,6730.9,6747.2,6666.4,167,460,656.00,05/07/20
6719.8,6671.7,6762.5,6666.2,166,015,203.00,05/06/20
6772.2,6747.7,6815.9,6680.7,203,873,550.00,05/05/20
6767.7,6673.3,6767.7,6673.3,241,555,244.00,05/04/20
7084.8,6922.3,7128.4,6918.3,314,979,188.00,04/30/20
6829.4,7055.7,7055.7,6816.8,247,762,447.00,04/29/20
6724.6,6836.4,6857.9,6707.9,233,782,371.00,04/28/20
6780.9,6731.8,6790.1,6667.3,147,263,137.00,04/27/20
6641.3,6613.9,6710.8,6578.1,182,925,288.00,04/24/20
6758.7,6746.5,6797.6,6713.6,163,723,540.00,04/23/20
6685.1,6719.8,6729.6,6654.2,177,928,473.00,04/22/20
6741.3,6634.9,6760.9,6634.9,200,783,002.00,04/21/20
6932.5,6831.5,6933.3,6715,186,644,526.00,04/20/20
6942.5,6875.8,7000.3,6845,251,272,597.00,04/17/20
6930.8,6763.4,6950.9,6733.1,237,962,580.00,04/16/20
7065.6,6839.5,7086.8,6816.4,289,924,457.00,04/15/20
7209.7,7108.6,7209.7,7080.3,259,986,212.00,04/14/20
7049.3,7070.6,7116.8,6918.7,240,348,647.00,04/09/20
6930.2,6951.8,6952.5,6860.6,155,910,074.00,04/08/20
6986.9,7002,7119.1,6903.6,260,857,525.00,04/07/20
6807.9,6844.3,6874.9,6728.6,225,965,420.00,04/06/20
6563.6,6581.6,6632.5,6509.4,215,387,547.00,04/03/20
6633.7,6574.1,6658.9,6424.5,233,309,758.00,04/02/20
6627.3,6579.4,6687.8,6565.2,235,113,680.00,04/01/20
6746.8,6785.4,6802,6624.7,258,181,158.00,03/31/20
6748.6,6659.9,6789.1,6507,232,005,167.00,03/30/20
6916.7,6777.9,6936.7,6661.9,225,316,499.00,03/27/20
6789,7033.2,7033.2,6759.1,248,806,598.00,03/26/20
6985.9,6942.4,7058.1,6625.8,322,631,927.00,03/25/20
6433.3,6717.3,6717.3,6403.6,301,211,933.00,03/24/20
6223.7,6230.2,6472,6148,282,033,219.00,03/23/20
6645.4,6443.3,6769.9,6371.1,486,796,180.00,03/20/20
6368.2,6395.8,6506.4,6228.3,346,225,464.00,03/19/20
6370.5,6274.8,6524.2,6174.1,398,609,545.00,03/18/20
6444.5,6498.5,6557.3,6083,388,451,824.00,03/17/20
6331,6107.2,6362.5,5814.5,583,614,726.00,03/16/20
6763.7,6629.6,7140.5,6468.3,473,165,817.00,03/13/20
7040.8,6390.9,7077.7,6347,723,609,128.00,03/12/20
7589.3,7436.4,7717.1,7364.6,369,150,138.00,03/11/20
7815.6,7461.5,8007.7,7440.6,506,033,951.00,03/10/20
7884,7708.7,8022.9,7621.4,598,769,151.00,03/09/20
8532.6,8375.6,8542,8310.4,345,901,065.00,03/06/20
8960.8,8683,8962.5,8639.9,342,803,456.00,03/05/20
8827.8,8910,8963.7,8745.9,321,258,307.00,03/04/20
8860.2,8811.6,9014.3,8776.4,351,219,853.00,03/03/20
8910.2,8741.5,8913.5,8541.1,355,484,983.00,03/02/20
8748.1,8723.2,8818.6,8582.7,497,983,918.00,02/28/20
9182.2,8985.9,9204.4,8877.4,341,792,575.00,02/27/20
9213,9316.8,9362.8,9030.7,299,256,332.00,02/26/20
9507,9250.8,9518.9,9248,263,346,191.00,02/25/20
9649.8,9483.5,9676.8,9459.6,256,063,844.00,02/24/20
9893,9886.2,9946.4,9843.5,194,954,548.00,02/21/20
10048.7,9931,10050.3,9931,178,848,986.00,02/20/20
10042,10083.6,10100.2,10020.7,151,866,127.00,02/19/20
9977.4,10005.8,10041.5,9967.8,184,041,966.00,02/18/20
9979.2,10022.2,10022.2,9955.2,105,784,157.00,02/17/20
9910.9,9956.8,9969.7,9905.2,127,061,815.00,02/14/20
9893.9,9909.8,9910.1,9794.3,161,753,508.00,02/13/20
9897.9,9940.4,9946.6,9888.6,199,830,235.00,02/12/20
9863.4,9882.6,9884,9817.8,167,628,319.00,02/11/20
9790.6,9816,9820.4,9773.5,132,132,533.00,02/10/20
9789.3,9811,9816.2,9761.8,179,586,933.00,02/07/20
9767.1,9811.3,9816.2,9757,248,416,664.00,02/06/20
9553.4,9717.8,9721.9,9540.2,221,922,891.00,02/05/20
9465.9,9562.9,9577.3,9462.4,174,133,921.00,02/04/20
9404.4,9404.7,9431.6,9361.5,168,665,743.00,02/03/20
9519.3,9367.9,9545.1,9365.1,303,553,676.00,01/31/20
9460.8,9477.9,9528.4,9439.3,164,094,234.00,01/30/20
9532.7,9546.7,9574.3,9510.7,187,145,751.00,01/29/20
9401.8,9484.2,9488,9363.8,154,919,407.00,01/28/20
9447.1,9366.3,9482.8,9357.8,164,515,522.00,01/27/20
9576.8,9562,9639.9,9552.5,154,731,088.00,01/24/20
9549.4,9518.5,9604.7,9499.3,169,141,038.00,01/23/20
9622,9573.7,9632.8,9557,134,567,833.00,01/22/20
9593.4,9611.3,9620.7,9550,126,448,843.00,01/21/20
9676.6,9658.8,9680.9,9623.1,99,959,228.00,01/20/20
9616.1,9681.3,9709.9,9611.3,159,823,152.00,01/17/20
9516.7,9572.5,9579.5,9481.6,133,841,455.00,01/16/20
9521.2,9511.7,9530.2,9475,161,995,005.00,01/15/20
9548.1,9528.3,9548.4,9466,143,774,640.00,01/14/20
9586.6,9543.9,9586.6,9507.4,124,148,994.00,01/13/20
9611.3,9573.6,9623.6,9557.9,132,894,525.00,01/10/20
9629.2,9581.8,9644.8,9573.8,151,793,544.00,01/09/20
9535.1,9591.4,9604.3,9520.3,133,957,556.00,01/08/20
9623.1,9579.8,9657.9,9557.9,133,476,121.00,01/07/20
9585.4,9600.9,9618.2,9492.7,103,520,383.00,01/06/20
9631.2,9646.6,9650.7,9581.2,135,129,959.00,01/03/20
9639.1,9691.2,9705.4,9615.1,142,379,552.00,01/02/20
